Element_at_pct_Ti,Element_at_pct_Fe,Element_at_pct_V,Element_at_pct_Zr,Element_at_pct_Nb,Element_at_pct_Ni,Element_at_pct_Mn,Element_at_pct_Cr,Element_at_pct_Ce,Element_at_pct_Co,Element_at_pct_Cu,Element_at_pct_Mo,Element_at_pct_Ta,Element_at_pct_Y,Predicted_Capacity_wt
22.8,20.8,14.9,5.9,5.0,6.9,13.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.3,27.1,14.6,6.2,1.0,6.2,3.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.0,27.9,14.4,3.8,1.9,9.6,12.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.0,25.0,13.0,8.0,10.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.1,22.3,13.6,8.7,6.8,3.9,5.8,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.0,26.0,11.0,4.0,8.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
23.1,32.7,10.6,11.5,2.9,6.7,6.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
37.5,29.8,13.5,1.9,1.0,6.7,1.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.5,29.6,14.3,6.1,7.1,5.1,7.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
38.1,26.8,12.4,1.0,6.2,2.1,5.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,22.9,12.4,10.5,1.0,5.7,11.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.5,25.5,11.2,14.3,0.0,4.1,10.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
41.2,28.4,11.8,2.0,8.8,2.9,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
39.0,23.0,11.0,9.0,0.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
44.3,25.8,14.4,1.0,1.0,3.1,4.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.5,33.3,11.8,3.9,8.8,4.9,5.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.0,24.0,11.0,4.0,3.0,3.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.1,30.2,12.5,5.2,9.4,9.4,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.6,32.0,12.4,14.4,5.2,1.0,7.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
47.6,20.4,11.7,1.0,4.9,2.9,6.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.3,23.2,12.1,6.1,4.0,8.1,3.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.0,25.0,12.0,12.0,3.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.8,30.7,11.9,11.9,2.0,4.0,12.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.2,32.6,12.6,3.2,6.3,2.1,12.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.3,21.9,11.4,0.0,8.6,6.7,10.5,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.0,23.3,11.7,7.8,6.8,2.9,7.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.8,27.7,13.9,12.9,6.9,3.0,5.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.1,25.2,11.7,10.7,5.8,8.7,2.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.6,32.4,10.8,14.7,1.0,7.8,7.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.7,27.7,13.9,5.0,0.0,5.0,5.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
42.0,20.0,13.0,8.0,0.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.4,23.5,12.2,13.3,4.1,8.2,12.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.4,32.6,11.6,3.2,3.2,8.4,8.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
44.3,22.7,11.3,5.2,5.2,0.0,6.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.5,23.5,10.8,7.8,2.9,5.9,13.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
36.5,24.0,13.5,3.1,4.2,0.0,11.5,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.0,30.1,11.7,11.7,5.8,3.9,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
37.0,21.0,11.0,0.0,5.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.9,30.9,12.4,10.3,6.2,4.1,1.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.2,25.2,14.6,10.7,2.9,4.9,9.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.9,28.8,14.4,7.7,3.8,9.6,4.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.7,31.7,10.9,8.9,9.9,3.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.5,25.5,14.7,13.7,8.8,7.8,2.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.2,29.5,12.6,10.5,7.4,2.1,10.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.3,33.3,13.1,7.1,5.1,4.0,4.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.7,21.4,11.2,5.1,6.1,8.2,7.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.6,22.4,13.3,7.1,7.1,6.1,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.6,21.2,11.5,1.0,3.8,6.7,12.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.0,29.2,13.5,3.1,2.1,8.3,9.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.5,30.4,13.7,8.8,3.9,7.8,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.7,23.5,12.2,1.0,0.0,9.2,11.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.8,29.5,11.4,12.4,0.0,6.7,11.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
44.2,24.0,10.6,10.6,0.0,4.8,1.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,26.3,11.6,7.4,1.1,6.3,9.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.6,30.6,13.3,10.2,3.1,8.2,3.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.7,32.7,13.9,3.0,5.0,1.0,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.3,33.3,12.7,4.9,1.0,3.9,3.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.3,23.2,13.1,5.1,8.1,4.0,10.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.7,21.4,11.2,10.2,5.1,0.0,14.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
45.0,20.0,11.0,6.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.5,25.5,11.8,14.7,5.9,3.9,2.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.5,26.5,14.7,9.8,5.9,2.0,9.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.3,30.5,13.3,0.0,1.9,1.9,11.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.6,28.4,11.8,14.7,6.9,8.8,2.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.0,28.0,15.0,11.0,3.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.0,27.0,12.0,13.0,7.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
46.9,20.8,12.5,3.1,0.0,6.2,4.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
43.0,20.0,13.0,12.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.4,24.5,10.8,8.8,2.0,7.8,9.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
45.7,20.0,14.3,1.0,9.5,2.9,1.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.4,32.6,14.7,1.1,2.1,8.4,5.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.1,20.4,11.7,10.7,2.9,5.8,13.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
48.5,20.2,11.1,1.0,6.1,9.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.5,27.6,13.3,4.8,5.7,0.0,12.4,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
47.9,21.9,11.5,1.0,6.2,3.1,2.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.6,25.5,14.3,8.2,1.0,5.1,6.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
43.7,20.4,11.7,2.9,3.9,1.9,8.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.2,31.1,10.7,0.0,3.9,7.8,13.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
40.8,27.2,11.7,5.8,0.0,6.8,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.2,26.3,11.1,9.1,9.1,5.1,10.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
42.7,21.9,12.5,7.3,6.2,3.1,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.0,29.2,11.5,1.0,9.4,7.3,11.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.9,23.7,12.4,5.2,4.1,4.1,13.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.3,33.3,11.4,6.7,4.8,0.0,5.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
44.1,24.5,11.8,4.9,0.0,4.9,5.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.6,23.2,13.7,5.3,6.3,9.5,2.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.2,24.8,11.4,2.9,6.7,1.0,8.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.7,31.6,14.3,5.1,5.1,1.0,2.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.6,25.3,12.6,11.6,5.3,0.0,4.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
41.6,20.8,13.9,2.0,2.0,5.0,7.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.0,32.7,11.5,7.7,7.7,5.8,1.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
23.7,29.9,14.4,11.3,0.0,0.0,14.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.3,31.3,14.1,6.1,7.1,3.0,3.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.6,25.7,14.3,4.8,9.5,7.6,2.9,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.9,33.0,11.7,5.8,1.9,4.9,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.8,25.7,13.9,11.9,2.0,8.9,5.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.0,30.0,11.0,4.0,5.0,10.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.1,29.5,14.7,2.1,7.4,4.2,12.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.8,31.7,13.5,1.9,5.8,4.8,6.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
45.7,25.7,13.3,0.0,1.0,0.0,6.7,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.6,32.4,13.3,7.6,7.6,2.9,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.4,20.6,14.7,8.8,2.9,9.8,9.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
40.0,23.2,14.7,0.0,0.0,9.5,8.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.6,28.9,12.4,14.4,5.2,3.1,10.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.2,24.8,11.4,8.6,3.8,9.5,2.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.8,21.6,12.4,11.3,7.2,5.2,7.2,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,30.5,11.6,11.6,6.3,0.0,3.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.7,31.7,14.4,5.8,1.9,3.8,1.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.4,22.1,11.6,12.6,9.5,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.7,21.6,14.4,6.2,4.1,9.3,10.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.0,24.0,11.0,13.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.4,29.6,14.3,1.0,6.1,5.1,13.3,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.7,24.0,14.4,8.7,9.6,1.0,5.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.3,21.1,14.7,11.6,2.1,8.4,11.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.5,28.6,12.2,4.1,9.2,6.1,10.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
38.2,23.5,12.7,6.9,5.9,3.9,4.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
42.4,22.2,11.1,11.1,0.0,3.0,3.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,31.4,12.4,5.7,3.8,6.7,2.9,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,31.4,14.3,1.9,1.0,5.7,6.7,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
36.8,26.3,11.6,10.5,0.0,5.3,5.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.6,25.7,14.3,8.6,3.8,9.5,3.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.3,24.2,13.7,10.5,2.1,4.2,11.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.0,33.0,10.7,1.0,8.7,0.0,8.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.1,26.0,14.6,0.0,9.4,9.4,9.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.0,24.8,11.4,11.4,9.5,3.8,11.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.6,26.0,10.6,6.7,1.9,5.8,7.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
41.4,27.3,11.1,6.1,1.0,1.0,5.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.5,28.4,12.7,12.7,6.9,8.8,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.5,27.6,14.3,5.7,6.7,2.9,8.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.2,25.0,11.5,13.5,9.6,6.7,4.8,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.4,32.4,11.8,6.9,5.9,1.0,5.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.2,22.9,14.3,1.0,7.6,8.6,6.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.0,30.0,11.0,15.0,7.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.6,22.8,11.9,12.9,3.0,7.9,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.3,24.2,12.6,10.5,2.1,1.1,14.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.8,20.8,14.9,8.9,8.9,4.0,13.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.3,28.2,12.6,10.7,5.8,4.9,9.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.0,27.0,12.0,3.0,8.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
23.8,21.8,13.9,5.9,9.9,9.9,6.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.3,33.3,13.5,2.1,2.1,4.2,7.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.3,32.0,13.6,12.6,1.0,9.7,2.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
41.7,20.4,13.6,3.9,3.9,0.0,11.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.4,24.8,13.3,4.8,1.9,5.7,13.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.6,24.5,12.2,9.2,0.0,1.0,14.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.3,27.3,13.1,7.1,0.0,7.1,8.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.0,23.0,12.0,14.0,6.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
40.4,20.2,11.5,6.7,2.9,1.0,10.6,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.0,30.2,13.5,2.1,4.2,2.1,13.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.7,29.7,13.9,10.9,0.0,1.0,5.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.7,23.5,11.2,11.2,1.0,0.0,10.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
25.7,27.7,11.9,14.9,8.9,1.0,1.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.5,31.6,11.6,10.5,7.4,2.1,1.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
37.1,22.7,14.4,9.3,2.1,4.1,2.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.9,27.6,12.4,5.7,7.6,1.9,13.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.6,21.1,11.6,10.5,7.4,5.3,9.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
43.7,30.1,14.6,0.0,2.9,1.0,2.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
41.2,20.6,13.7,2.9,2.0,3.9,6.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.2,21.2,10.6,14.4,9.6,3.8,12.5,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.8,25.7,14.9,14.9,6.9,2.0,9.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.0,31.0,12.0,3.0,8.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,23.8,13.3,0.0,8.6,3.8,13.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
39.0,20.0,12.4,4.8,7.6,4.8,4.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.3,25.2,12.6,12.6,5.8,1.9,7.8,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.1,27.9,12.5,10.6,4.8,5.8,10.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.0,29.0,14.0,11.0,6.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.9,32.4,12.4,13.3,2.9,1.0,5.7,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.5,25.7,11.4,5.7,1.0,4.8,12.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.4,21.2,11.1,10.1,2.0,5.1,6.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.5,24.8,14.3,12.4,1.9,9.5,1.9,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.7,30.7,13.9,4.0,4.0,3.0,4.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
41.2,23.5,13.7,0.0,3.9,5.9,3.9,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.4,26.2,10.7,12.6,1.0,9.7,11.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
34.6,25.0,12.5,10.6,2.9,5.8,1.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.7,29.8,11.5,1.0,3.8,1.0,10.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.2,21.2,12.1,10.1,5.1,8.1,14.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
33.0,23.0,15.0,9.0,4.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.9,30.5,13.3,13.3,6.7,2.9,3.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.0,29.0,13.0,10.0,0.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
21.0,28.0,13.0,15.0,3.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
37.5,20.8,12.5,8.3,5.2,0.0,8.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.6,32.6,12.6,8.4,1.1,5.3,3.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.8,31.7,10.6,13.5,1.9,1.9,4.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
23.5,23.5,14.3,4.1,3.1,9.2,14.3,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
45.0,25.0,11.0,2.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.7,22.4,14.3,12.2,3.1,2.0,4.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
45.7,22.9,13.3,3.8,0.0,1.9,7.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.6,23.5,14.3,11.2,5.1,8.2,1.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
23.7,28.9,12.4,12.4,9.3,5.2,1.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.8,25.0,14.4,11.5,5.8,3.8,4.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
39.8,32.0,13.6,1.0,1.0,1.9,1.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
39.0,20.0,14.3,1.0,9.5,5.7,3.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
37.9,22.1,12.6,4.2,0.0,0.0,14.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.8,30.7,14.9,6.9,3.0,1.0,11.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
37.6,28.7,13.9,2.0,5.9,1.0,2.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
31.4,22.9,12.4,3.8,5.7,6.7,10.5,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
36.9,26.2,10.7,6.8,5.8,3.9,2.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.8,30.8,12.5,1.9,7.7,2.9,6.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
20.4,30.1,10.7,4.9,4.9,9.7,13.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.3,28.2,10.7,12.6,5.8,0.0,14.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
22.3,29.1,10.7,14.6,1.9,3.9,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
35.3,22.5,10.8,2.0,3.9,8.8,10.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.0,28.1,14.6,11.5,7.3,3.1,5.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
24.8,23.8,12.4,11.4,2.9,9.5,10.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
32.4,24.8,13.3,14.3,4.8,1.9,2.9,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
29.1,27.2,14.6,1.0,4.9,4.9,14.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.5,27.5,13.7,5.9,4.9,7.8,9.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
26.5,30.6,14.3,7.1,3.1,8.2,2.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.5,21.6,14.7,5.9,5.9,9.8,7.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
27.4,31.6,11.6,11.6,3.2,1.1,4.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
30.4,20.6,14.7,2.9,6.9,6.9,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
28.8,27.9,13.5,1.9,2.9,8.7,11.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
40.2,23.5,12.7,8.8,2.9,4.9,2.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8529728385732256
